Facility_ID,FacilityName,StreetNo,StreetName,StreetType,SuburbTown,Postcode,Latitude,Longitude,FaciltySportPlayedID,SportsPlayed,FacilityAge,FacilityCondition,FacilityUpgradeAge,LGA
YARRAC10971,Fletcher 1 and 2 Soccer Pitches and Graham Pavilion,,Swan,Street,Burnley,3121.0,-37.828576,145.020462,17757,Soccer,26 - 50 Years,3. Average,11 + Years,Yarra
YARRAC10978,George Knott Athletics Track and Ray Coverdale Pavilion,,Heidelberg,Road,Clifton Hill,3068.0,-37.784205,145.002319,17768,Soccer,26 - 50 Years,4. Good,1 - 5 Years,Yarra
YARRAC11021,Mc Cutcheon Oval,,Yarra Bend,Road,Fairfield,3078.0,-37.799975,145.008575,17830,Soccer,,,,Yarra
YARRAC10986,Walker Street Soccer Pitch,,Walker,Street,Fairfield,3078.0,-37.789873,145.00311100000002,17781,Soccer,,,,Yarra
YARRAC10987,Yambla Reserve and Pavilion,,Walker,Street,Fairfield,3078.0,-37.789873,145.00311100000002,17782,Soccer,26 - 50 Years,3. Average,6 - 10 Years,Yarra
YARRAC11029,Collingwood Secondary College,,Mc Cutcheon,Way,Collingwood,3066.0,-37.803256,144.98903,17844,Soccer (Indoor),,,,Yarra
YARRAC11030,Princes Hill Seconary College,,Arnold,Street,Princes Hill,3504.0,-37.781818,144.966587,17846,Soccer (Indoor),,,,Yarra
YARRAC11031,Princess Hill Primary School,,Pigdon,Street,Princes Hill,3504.0,-37.780992,144.962781,17847,Soccer (Indoor),,,,Melbourne
YARRAC11001,Hunts Squash & Fitness Centre,41,Johnston,Street,Fitzroy,3065.0,-37.79807,144.975969,17801,Squash / Racquetball,,,,Yarra
YARRAC10979,Collingwood Leisure Centre,,Turnbull,Street,Clifton Hill,3068.0,-37.787996,144.994351,17771,Swimming,26 - 50 Years,5. Very Good,< 1 Years,Yarra
YARRAC10998,Fitzroy Swimming Pool,,Alexandra,Parade,Fitzroy,3065.0,-37.7939,144.9809,17796,Swimming,26 - 50 Years,3. Average,6 - 10 Years,Yarra
YARRAC11010,Richmond Recreation Centre,,Gleadell,Street,Richmond,3121.0,-37.817218,145.000351,17814,Swimming,,,,Yarra
YARRAC11013,Richmond Recreation Centre,,Gleadell,Street,Richmond,3121.0,-37.817688000000004,145.002381,17819,Swimming,51 Years +,4. Good,6 - 10 Years,Yarra
YARRAC11025,Melbourne Royal Tennis,18,Sherwood,Street,Richmond,3121.0,-37.818473,144.990382,17837,Tennis,,,,Yarra
YARRAC10997,Fitzroy Tennis Courts and Clubhouse,,Brunswick,Street,Fitzroy,3065.0,-37.78753,144.982377,17795,Tennis (Outdoor),26 - 50 Years,3. Average,Upgrade in progress,Yarra
YARRAC10977,Mayor’s Park Tennis Courts and Clubhouse,,Hoddle,Street,Clifton Hill,3068.0,-37.787996,144.994351,17766,Tennis (Outdoor),26 - 50 Years,4. Good,6 - 10 Years,Yarra
YARRAC11009,Richmond Community Courts,,Gleadell,Street,Richmond,3121.0,-37.817218,145.000351,17812,Tennis (Outdoor),,,,Yarra
YARRAC10973,Ryan’s Reserve Netball and Tennis Facility and Pavilion,,Swan,Street,Burnley,3121.0,-37.82731,145.00995600000002,17761,Tennis (Outdoor),11 - 25 Years,3. Average,6 - 10 Years,Yarra
YARRAC11029,Collingwood Secondary College,,Mc Cutcheon,Way,Collingwood,3066.0,-37.803256,144.98903,17843,Volleyball,,,,Yarra
YARRAR11476,Morrison Reserve,,Old Hereford,Road,Mount Evelyn,3796.0,-37.773451,145.386235,18615,Athletics,0 - 5 Years,5. Very Good,Upgrade in progress,Yarra Ranges
YARRAR11425,Belgrave Recreation Reserve,1A,Reserve,Road,Belgrave,3160.0,-37.91574,145.34486,18505,Australian Rules Football,26 - 50 Years,4. Good,6 - 10 Years,Yarra Ranges
YARRAR11426,Belgrave South Recreation Reserve,10/12,Mt Morton,Road,Belgrave South,3160.0,-37.931536,145.355947,18507,Australian Rules Football,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11469,Brice Avenue Reserve,,Brice,Avenue,Mooroolbark,3138.0,-37.784548,145.318309,18606,Australian Rules Football,26 - 50 Years,2. Poor,1 - 5 Years,Yarra Ranges
YARRAR11438,Don Road Sporting Complex,249/263,Don,Road,Healesville,3777.0,-37.668786,145.539658,18530,Australian Rules Football,26 - 50 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11432,Halley Supple Reserve,,South Gateway,,Coldstream,3770.0,-37.729485,145.380214,18520,Australian Rules Football,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11431,Ingram Road Reserve,,Ingram,Road,Coldstream,3770.0,-37.734419,145.38275900000002,18518,Australian Rules Football,26 - 50 Years,2. Poor,6 - 10 Years,Yarra Ranges
YARRAR11443,Kalorama Memorial Reserve,,Grange,Road,Kalorama,3766.0,-37.816637,145.379051,18545,Australian Rules Football,26 - 50 Years,2. Poor,11 + Years,Yarra Ranges
YARRAR11451,Kiloran Park,,Macmillan,Street,Kilsyth,3137.0,-37.793184000000004,145.310341,18561,Australian Rules Football,26 - 50 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11445,Kilsyth Recreation Reserve,,Colchester,Road,Kilsyth,3137.0,-37.80385,145.309517,18549,Australian Rules Football,26 - 50 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11427,Kimberley Reserve,33,Kimberley,Drive,Chirnside Park,3116.0,-37.752025,145.309789,18510,Australian Rules Football,26 - 50 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11457,Lilydale Recreation Reserve,,Main,Street,Lilydale,3140.0,-37.755508,145.34919,18575,Australian Rules Football,26 - 50 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11465,Monbulk Reserve,,Moores,Road,Monbulk,3793.0,-37.874626,145.41042099999999,18591,Australian Rules Football,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11467,Montrose Recreation Reserve,,Mt Dandenong Tourist,Road,Montrose,3765.0,-37.812836,145.344302,18599,Australian Rules Football,26 - 50 Years,5. Very Good,1 - 5 Years,Yarra Ranges
YARRAR11472,Mooroolbark Heights Reserve,,Longfellow,Avenue,Mooroolbark,3138.0,-37.792790999999994,145.325746,18610,Australian Rules Football,26 - 50 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11478,Mount Evelyn Recreation Reserve,,Tramway,Road,Mount Evelyn,3796.0,-37.795524,145.382252,18621,Australian Rules Football,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11459,Mt Lilydale Sports Ovals,,Quarry,Road,Lilydale,3140.0,-37.744799,145.360513,18580,Australian Rules Football,,,,Yarra Ranges
YARRAR11479,Narre Warren East Reserve,,Berwick,Road,Narre Warren East,3804.0,-37.963527,145.361633,18624,Australian Rules Football,26 - 50 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11482,Olinda Recreation Reserve,,The Georgian,Road,Olinda,3788.0,-37.853553000000005,145.369756,18628,Australian Rules Football,26 - 50 Years,2. Poor,Upgrade in progress,Yarra Ranges
YARRAR11449,Pinks Reserve,,Liverpool,Road,Kilsyth,3137.0,-37.813485,145.31925900000002,18555,Australian Rules Football,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11483,Powelltown Reserve,,Recreation,Road,Powelltown,3797.0,-37.86443,145.747704,18631,Australian Rules Football,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11439,Queens Park,,Don,Road,Healesville,3777.0,-37.653742,145.523121,18534,Australian Rules Football,26 - 50 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11485,Seville Recreation Reserve,,Monbulk-Seville,Road,Seville,3139.0,-37.780141,145.461873,18635,Australian Rules Football,26 - 50 Years,3. Average,< 1 Years,Yarra Ranges
YARRAR11486,Silvan Recreation Reserve,,Silvan,Road,Silvan,3795.0,-37.830727,145.42832099999998,18639,Australian Rules Football,26 - 50 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11489,Upwey Reserve,,Chosen,Avenue,Upwey,3158.0,-37.9031,145.336971,18645,Australian Rules Football,26 - 50 Years,2. Poor,1 - 5 Years,Yarra Ranges
YARRAR11492,Wandin East Recreation Reserve ,,Monbulk-Seville,Road,Wandin East,3139.0,-37.815309,145.45853300000002,18657,Australian Rules Football,0 - 5 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11493,Wandin North Reserve,,Clegg,Road,Wandin North,3139.0,-37.78247,145.430298,18659,Australian Rules Football,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11495,Warburton Recreation Reserve,,Warburton,Highway,Warburton,3799.0,-37.751502,145.695114,18663,Australian Rules Football,26 - 50 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11498,Wesburn Recreation Reserve,,Old Warburton,Road,Wesburn,3799.0,-37.772282000000004,145.648259,18669,Australian Rules Football,26 - 50 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11452,Wickams Road Reserve,,Wickhams,Road,Lauching Place,3139.0,-37.788208000000004,145.570748,18567,Australian Rules Football,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11499,Woori Yallock Reserve,,Shevlins,Lane,Woori Yallock,3139.0,-37.783371,145.53274,18673,Australian Rules Football,26 - 50 Years,4. Good,6 - 10 Years,Yarra Ranges
YARRAR11503,Yarra Glen Recreation Reserve,,Melba,Highway,Yarra Glen,3775.0,-37.660307,145.382561,18682,Australian Rules Football,26 - 50 Years,3. Average,Upgrade in progress,Yarra Ranges
YARRAR11504,Yarra Junction Recreation Reserve,,Park,Road,Yarra Junction,3797.0,-37.780469000000004,145.612006,18685,Australian Rules Football,26 - 50 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11450,Kilsyth Sports Centre,95,Liverpool,Road,Kilsyth,3137.0,-37.813485,145.31925900000002,18559,Badminton,11 - 25 Years,4. Good,,Yarra Ranges
YARRAR11450,Kilsyth Sports Centre,95,Liverpool,Road,Kilsyth,3137.0,-37.813485,145.31925900000002,18558,Basketball,11 - 25 Years,4. Good,Upgrade in progress,Yarra Ranges
YARRAR5442,Eastfield BMX Club,,Colchester,Road,Kilsyth,3137.0,-37.812005,145.306839,27696,BMX,,,,Yarra Ranges
YARRAR11440,Healesville Skate & BMX,36,Don,Road,Healesville,3777.0,-37.652215999999996,145.523707,18540,BMX,6 - 10 Years,3. Average,,Yarra Ranges
YARRAR11466,Monbulk Skate & BMX,,Moores,Road,Monbulk,3793.0,-37.875989000000004,145.409214,18598,BMX,6 - 10 Years,3. Average,11 + Years,Yarra Ranges
YARRAR11463,Baynes Reserve,,Baynes Park,Road,Monbulk,3793.0,-37.876185,145.401865,18588,Cricket,26 - 50 Years,2. Poor,11 + Years,Yarra Ranges
YARRAR11425,Belgrave Recreation Reserve,1A,Reserve,Road,Belgrave,3160.0,-37.91574,145.34486,18506,Cricket,26 - 50 Years,4. Good,,Yarra Ranges
YARRAR11426,Belgrave South Recreation Reserve,10/12,Mt Morton,Road,Belgrave South,3160.0,-37.931536,145.355947,18508,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11469,Brice Avenue Reserve,,Brice,Avenue,Mooroolbark,3138.0,-37.784548,145.318309,18607,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11438,Don Road Sporting Complex,249/263,Don,Road,Healesville,3777.0,-37.668786,145.539658,18531,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11435,Ernest Lloyd Reserve,,Little Yarra,Road,Gladysdale,3797.0,-37.815684999999995,145.646885,18526,Cricket,26 - 50 Years,2. Poor,,Yarra Ranges
YARRAR11434,Ferny Creek Reserve,,Clarkmont,Road,Ferny Creek,3786.0,-37.875346,145.345796,18524,Cricket,,,,Yarra Ranges
YARRAR11436,Gruyere Recreation Reserve,,Killara,Road,Gruyere,3770.0,-37.730845,145.445084,18527,Cricket,26 - 50 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11432,Halley Supple Reserve,,South Gateway,,Coldstream,3770.0,-37.729485,145.380214,18521,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11442,Hoddles Creek Community Reserve,,Gembrook,Road,Hoddles Creek,3139.0,-37.826476,145.59628,18542,Cricket,26 - 50 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11431,Ingram Road Reserve,,Ingram,Road,Coldstream,3770.0,-37.734419,145.38275900000002,18519,Cricket,26 - 50 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11443,Kalorama Memorial Reserve,,Grange,Road,Kalorama,3766.0,-37.816637,145.379051,18544,Cricket,26 - 50 Years,3. Average,11 + Years,Yarra Ranges
YARRAR11468,Keith Hume Fraser Reserve,,Swansea,Road,Montrose,3765.0,-37.803327,145.355379,18603,Cricket,26 - 50 Years,3. Average,Upgrade in progress,Yarra Ranges
YARRAR11451,Kiloran Park,,Macmillan,Street,Kilsyth,3137.0,-37.793184000000004,145.310341,18562,Cricket,26 - 50 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11427,Kimberley Reserve,33,Kimberley,Drive,Chirnside Park,3116.0,-37.752025,145.309789,18511,Cricket,26 - 50 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11457,Lilydale Recreation Reserve,,Main,Street,Lilydale,3140.0,-37.755508,145.34919,18576,Cricket,26 - 50 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11461,Menzies Creek Reserve,,Black Hill,Road,Menzies Creek,3159.0,-37.913167,145.393932,18584,Cricket,26 - 50 Years,2. Poor,11 + Years,Yarra Ranges
YARRAR11462,Millgrove Recreation Reserve  ,,Moore,Cresent,Millgrove,3799.0,-37.753601,145.649617,18586,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11465,Monbulk Reserve,,Moores,Road,Monbulk,3793.0,-37.874626,145.41042099999999,18596,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11467,Montrose Recreation Reserve,,Mt Dandenong Tourist,Road,Montrose,3765.0,-37.812836,145.344302,18600,Cricket,26 - 50 Years,5. Very Good,1 - 5 Years,Yarra Ranges
YARRAR11472,Mooroolbark Heights Reserve,,Longfellow,Avenue,Mooroolbark,3138.0,-37.792790999999994,145.325746,18611,Cricket,26 - 50 Years,,,Yarra Ranges
YARRAR11476,Morrison Reserve,,Old Hereford,Road,Mount Evelyn,3796.0,-37.773451,145.386235,18616,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11478,Mount Evelyn Recreation Reserve,,Tramway,Road,Mount Evelyn,3796.0,-37.795524,145.382252,18622,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11459,Mt Lilydale Sports Ovals,,Quarry,Road,Lilydale,3140.0,-37.744799,145.360513,18581,Cricket,,,,Yarra Ranges
YARRAR11479,Narre Warren East Reserve,,Berwick,Road,Narre Warren East,3804.0,-37.963527,145.361633,18625,Cricket,26 - 50 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11482,Olinda Recreation Reserve,,The Georgian,Road,Olinda,3788.0,-37.853553000000005,145.369756,18629,Cricket,26 - 50 Years,2. Poor,Upgrade in progress,Yarra Ranges
YARRAR11449,Pinks Reserve,,Liverpool,Road,Kilsyth,3137.0,-37.813485,145.31925900000002,18556,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11483,Powelltown Reserve,,Recreation,Road,Powelltown,3797.0,-37.86443,145.747704,18632,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11439,Queens Park,,Don,Road,Healesville,3777.0,-37.653742,145.523121,18535,Cricket,26 - 50 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11485,Seville Recreation Reserve,,Monbulk-Seville,Road,Seville,3139.0,-37.780141,145.461873,18636,Cricket,26 - 50 Years,3. Average,< 1 Years,Yarra Ranges
YARRAR11506,Sheep Station Creek Reserve,,Healsville Koo Wee Rup,Road,Yellingbo,3139.0,-37.804472,145.524548,18691,Cricket,26 - 50 Years,2. Poor,11 + Years,Yarra Ranges
YARRAR11486,Silvan Recreation Reserve,,Silvan,Road,Silvan,3795.0,-37.830727,145.42832099999998,18640,Cricket,26 - 50 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11489,Upwey Reserve,,Chosen,Avenue,Upwey,3158.0,-37.9031,145.336971,18646,Cricket,26 - 50 Years,2. Poor,1 - 5 Years,Yarra Ranges
YARRAR11492,Wandin East Recreation Reserve ,,Monbulk-Seville,Road,Wandin East,3139.0,-37.815309,145.45853300000002,18655,Cricket,0 - 5 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11493,Wandin North Reserve,,Clegg,Road,Wandin North,3139.0,-37.78247,145.430298,18660,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11495,Warburton Recreation Reserve,,Warburton,Highway,Warburton,3799.0,-37.751502,145.695114,18664,Cricket,26 - 50 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11498,Wesburn Recreation Reserve,,Old Warburton,Road,Wesburn,3799.0,-37.772282000000004,145.648259,18670,Cricket,26 - 50 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11452,Wickams Road Reserve,,Wickhams,Road,Lauching Place,3139.0,-37.788208000000004,145.570748,18565,Cricket,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11499,Woori Yallock Reserve,,Shevlins,Lane,Woori Yallock,3139.0,-37.783371,145.53274,18674,Cricket,26 - 50 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11503,Yarra Glen Recreation Reserve,,Melba,Highway,Yarra Glen,3775.0,-37.660307,145.382561,18683,Cricket,26 - 50 Years,3. Average,Upgrade in progress,Yarra Ranges
YARRAR11504,Yarra Junction Recreation Reserve,,Park,Road,Yarra Junction,3797.0,-37.780469000000004,145.612006,18686,Cricket,26 - 50 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR5421,Lysterfield Park,,nan,Nan,Nan,0.0,-37.970048999999996,145.30105600000002,27677,Cycling,,,,Casey
YARRAR11456,Curves  Lilydale,36,Industrial Park,Drive,Lilydale,3140.0,-37.748329999999996,145.349077,18574,Gym / Fitness,,,,Yarra Ranges
YARRAR11447,Curves Kilsyth,12/14,Collins,Place,Kilsyth,3137.0,-37.802677,145.316372,18553,Gym / Fitness,,,,Yarra Ranges
YARRAR11430,Female Gym Chirnside Park,286,Maroondah,Highway,Chirnside Park,3116.0,-37.767272,145.30256599999998,18517,Gym / Fitness,,,,Yarra Ranges
YARRAR11429,Fit Chirnside park,282,Maroondah,Highway,Chirnside Park,3116.0,-37.766357,145.305667,18516,Gym / Fitness,,,,Yarra Ranges
YARRAR11477,Fit Gym,17,Wray,Crescent,Mount Evelyn,3796.0,-37.786307,145.378829,18620,Gym / Fitness,,,,Yarra Ranges
YARRAR11473,Goodlife Mooroolbark,14,Manchester,Road,Mooroolbark,3138.0,-37.788068,145.31106100000002,18612,Gym / Fitness,,,,Yarra Ranges
YARRAR11455,Jetts Fitness Lilydale,33,Hutchinson,Street,Lilydale,3140.0,-37.760040000000004,145.34759499999998,18573,Gym / Fitness,,,,Yarra Ranges
YARRAR11458,Lilydale Squash & Fitness Centre,446,Maroondah,Highway,Lilydale,3140.0,-37.75622,145.36107900000002,18578,Gym / Fitness,,,,Yarra Ranges
YARRAR11444,Nitro Gym,115,Canterbury,Road,Kilsyth,3137.0,-38.005392,145.259467,18548,Gym / Fitness,,,,Casey
YARRAR11491,Ranges Fitness,82,Main,Street,Upwey,3158.0,-37.905213,145.332663,18654,Gym / Fitness,,,,Yarra Ranges
YARRAR11446,Spartans Gym & Fitness,255,Colchester,Road,Kilsyth,3137.0,-37.823547,145.304416,18552,Gym / Fitness,,,,Maroondah
YARRAR11507,Yarra Centre,2435,Warburton,Highway,Yarra Junction,3797.0,-37.780919,145.610871,18693,Gym / Fitness,11 - 25 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11428,Chirnside Park Country Club,,Kingswood,Drive,Chirnside Park,3116.0,-37.750543,145.325894,18512,Golf,,,,Yarra Ranges
YARRAR11433,Croyden Golf Club,,Victoria,Road,Croyden,3136.0,-37.692347999999996,145.35434899999998,18523,Golf,,,,Yarra Ranges
YARRAR11437,Healsville Golf Club,,Chum Creek,Road,Healesville,3777.0,-37.649925,145.502063,18529,Golf,,,,Yarra Ranges
YARRAR11480,Olinda Golf Course,,Olinda-Monbulk,Road,Olinda,3788.0,-37.853587,145.372309,18626,Golf,,,,Yarra Ranges
YARRAR11494,Warburton Golf Club,,Dammans,Road,Warburton,3799.0,-37.752753000000006,145.679246,18662,Golf,26 - 50 Years,4. Good,11 + Years,Yarra Ranges
YARRAR5214,Glitz Gymnastics Academy,155,Beresford,Road,Lilydale,3140.0,-37.749677,145.336582,27296,Gymnastics,,,,Yarra Ranges
YARRAR11426,Belgrave South Recreation Reserve,10/12,Mt Morton,Road,Belgrave South,3160.0,-37.931536,145.355947,18509,Netball,26 - 50 Years,3. Average,,Yarra Ranges
YARRAR11474,McDermott Avenue Reserve,,McDermott,Avenue,Mooroolbark,3138.0,-37.776752,145.317568,18613,Netball,26 - 50 Years,2. Poor,,Yarra Ranges
YARRAR11465,Monbulk Reserve,,Moores,Road,Monbulk,3793.0,-37.874626,145.41042099999999,18593,Netball,26 - 50 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11467,Montrose Recreation Reserve,,Mt Dandenong Tourist,Road,Montrose,3765.0,-37.812836,145.344302,18601,Netball,6 - 10 Years,4. Good,6 - 10 Years,Yarra Ranges
YARRAR11476,Morrison Reserve,,Old Hereford,Road,Mount Evelyn,3796.0,-37.773451,145.386235,18617,Netball,6 - 10 Years,4. Good,11 + Years,Yarra Ranges
YARRAR11478,Mount Evelyn Recreation Reserve,,Tramway,Road,Mount Evelyn,3796.0,-37.795524,145.382252,18623,Netball,0 - 5 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11482,Olinda Recreation Reserve,,The Georgian,Road,Olinda,3788.0,-37.853553000000005,145.369756,18630,Netball,0 - 5 Years,4. Good,Upgrade in progress,Yarra Ranges
YARRAR11483,Powelltown Reserve,,Recreation,Road,Powelltown,3797.0,-37.86443,145.747704,18633,Netball,26 - 50 Years,3. Average,1 - 5 Years,Yarra Ranges
YARRAR11485,Seville Recreation Reserve,,Monbulk-Seville,Road,Seville,3139.0,-37.780141,145.461873,18637,Netball,,,,Yarra Ranges
YARRAR11486,Silvan Recreation Reserve,,Silvan,Road,Silvan,3795.0,-37.830727,145.42832099999998,18641,Netball,26 - 50 Years,2. Poor,6 - 10 Years,Yarra Ranges
YARRAR11488,Upwey South Reserve,,Brookside,Street,Upwey,3158.0,-37.916484999999994,145.32691599999998,18643,Netball,11 - 25 Years,2. Poor,1 - 5 Years,Yarra Ranges
YARRAR11493,Wandin North Reserve,,Clegg,Road,Wandin North,3139.0,-37.78247,145.430298,18661,Netball,0 - 5 Years,5. Very Good,11 + Years,Yarra Ranges
YARRAR11495,Warburton Recreation Reserve,,Warburton,Highway,Warburton,3799.0,-37.751502,145.695114,18666,Netball,0 - 5 Years,5. Very Good,11 + Years,Yarra Ranges
YARRAR11498,Wesburn Recreation Reserve,,Old Warburton,Road,Wesburn,3799.0,-37.772282000000004,145.648259,18671,Netball,26 - 50 Years,2. Poor,1 - 5 Years,Yarra Ranges
YARRAR11499,Woori Yallock Reserve,,Shevlins,Lane,Woori Yallock,3139.0,-37.783371,145.53274,18675,Netball,6 - 10 Years,2. Poor,< 1 Years,Yarra Ranges
YARRAR11503,Yarra Glen Recreation Reserve,,Melba,Highway,Yarra Glen,3775.0,-37.660307,145.382561,18684,Netball,0 - 5 Years,4. Good,Upgrade in progress,Yarra Ranges
YARRAR11504,Yarra Junction Recreation Reserve,,Park,Road,Yarra Junction,3797.0,-37.780469000000004,145.612006,18689,Netball,0 - 5 Years,4. Good,6 - 10 Years,Yarra Ranges
YARRAR11507,Yarra Centre,2435,Warburton,Highway,Yarra Junction,3797.0,-37.780919,145.610871,18694,Netball (Indoor),11 - 25 Years,4. Good,1 - 5 Years,Yarra Ranges
YARRAR11440,Healesville Skate & BMX,36,Don,Road,Healesville,3777.0,-37.652215999999996,145.523707,18539,Skating,11 - 25 Years,2. Poor,Upgrade in progress,Yarra Ranges
YARRAR11454,Lilydale Skate Park,,Hardy,Street,Lilydale,3140.0,-37.75902,145.3509,18572,Skating,6 - 10 Years,4. Good,11 + Years,Yarra Ranges
YARRAR11466,Monbulk Skate & BMX,,Moores,Road,Monbulk,3793.0,-37.875989000000004,145.409214,18597,Skating,6 - 10 Years,3. Average,11 + Years,Yarra Ranges
YARRAR11475,Mt Evelyn Skate Park,,Gardner,Parade,Mount Evelyn,3796.0,-37.784312,145.379186,18614,Skating,0 - 5 Years,4. Good,< 1 Years,Yarra Ranges
YARRAR11490,Upwey Skate Park,6,Mahony,Street,Upwey,3158.0,-37.904331,145.33136399999998,18653,Skating,6 - 10 Years,3. Average,6 - 10 Years,Yarra Ranges
YARRAR11501,Yarra Glen Skate Park,14,Anzac,Avenue,Yarra Glen,3775.0,-37.656029,145.371003,18680,Skating,6 - 10 Years,3. Average,11 + Years,Yarra Ranges
YARRAR11505,Yarra Junction Skate Park,2451,Warburton,Highway,Yarra Junction,3797.0,-37.775841,145.596972,18690,Skating,6 - 10 Years,4. Good,11 + Years,Yarra Ranges
YARRAR11463,Baynes Reserve,,Baynes Park,Road,Monbulk,3793.0,-37.876185,145.401865,18589,Soccer,26 - 50 Years,2. Poor,11 + Years,Yarra Ranges
YARRAR11438,Don Road Sporting Complex,249/263,Don,Road,Healesville,3777.0,-37.668786,145.539658,18533,Soccer,26 - 50 Years,2. Poor,1 - 5 Years,Yarra Ranges
